nodeID		X position	Y position
181		938		469
182		934		476
183		938		510
184		940		493
185		939		499
186		938		524
187		944		531
188		939		521
189		938		546
190		946		567
191		941		552
192		939		554
193		934		563
194		944		587
195		939		580
196		938		602
197		926		603
198		938		631
199		941		618
200		926		623
201		940		629
202		938		636
203		940		645
204		946		680
205		940		664
206		938		684
207		938		704
208		938		697
209		946		717
210		941		706
211		946		733
212		939		714
213		939		721
214		934		734
215		939		738
216		938		764
217		944		771
218		938		780
219		938		784
220		926		787
221		946		817
222		938		824
223		926		811
224		944		826
225		941		827
226		939		825
227		938		849
228		926		847
229		938		852
230		934		860
231		940		871
232		938		892
233		939		882
234		944		907
235		944		913
236		941		915
237		944		928
238		934		922
239		946		946
240		944		938
241		687		846
242		417		225
243		773		942
244		319		734
245		104		384
246		803		257
247		390		200
248		726		635
249		517		18
250		515		756
251		48		410
252		420		918
253		350		725
254		469		534
255		207		833
256		173		765
257		194		552
258		375		57
259		155		297
260		775		786
261		65		573
262		873		242
263		376		554
264		493		680
265		916		419
266		382		290
267		364		605
268		642		462
269		766		477
270		580		729
271		97		293
272		240		987
273		498		483
274		502		170
275		284		823
276		283		736
277		138		26
278		275		3
279		753		202
280		504		207
281		64		795
282		617		599
283		304		280
284		903		149
285		676		204
286		24		247
287		877		160
288		387		931
289		355		211
290		848		751
291		416		567
292		517		627
293		640		744
294		716		282
295		884		244
296		342		170
297		327		21
298		435		428
299		488		31
300		690		294
301		853		165
302		817		19
303		731		445
304		716		925
305		548		974
306		743		364
307		586		937
308		284		311
309		455		185
310		724		934
311		10		871
312		517		801
313		348		433
314		621		370
315		359		18
316		472		223
317		748		756
318		906		829
319		907		988
320		248		310
321		878		675
322		138		163
323		703		108
324		266		325
325		497		211
326		509		725
327		545		304
328		65		550
329		748		33
330		291		930
331		743		697
332		640		216
333		335		303
334		808		628
335		633		663
336		378		176
337		380		944
338		605		209
339		0		821
340		562		956
341		302		614
342		7		475
343		427		600
344		399		879
345		767		550
346		629		460
347		731		355
348		111		829
349		112		594
350		323		164
351		466		908
352		584		90
353		9		546
354		96		148
355		437		376
356		805		500
357		432		912
358		218		916
359		325		314
360		399		730
361		224		316
362		705		901
363		350		45
364		626		836
365		255		817
366		816		358
367		177		723
368		709		373
369		793		709
370		139		271
371		895		377
372		546		2
373		127		228
374		29		627
375		727		628
376		930		531
377		913		657
378		153		363
379		292		653
380		52		289
381		911		92
382		33		980
383		473		409
384		130		824
385		41		797
386		483		453
387		188		988
388		768		728
389		42		679
390		394		833
391		49		223
392		826		456
393		400		33
394		287		283
395		679		623
396		29		190
397		508		736
398		744		913
399		381		564
400		543		989
401		830		898
402		655		951
403		697		141
404		922		684
405		69		781
406		99		80
407		831		615
408		349		956
409		183		369
410		246		737
411		8		171
412		778		293
413		794		729
414		594		159
415		201		84
416		720		428
417		170		502
418		805		664
419		829		866
420		436		894
421		569		981
422		500		558
423		185		349
424		131		167
425		323		251
426		295		653
427		3		608
428		937		625
429		293		249
430		802		833
431		114		962
432		358		655
433		786		562
434		362		814
435		770		487
436		169		862
437		130		657
438		727		571
439		355		799
440		833		244
441		570		199
442		421		339
443		705		274
444		122		165
445		453		878
446		416		693
447		571		423
448		585		458
449		789		164
450		322		530
451		27		365
452		844		310
453		660		384
454		639		804
455		54		640
456		194		347
457		187		665
458		788		953
459		640		812
460		330		909
461		900		389
462		500		84
463		897		324
464		942		845
465		709		858
466		66		263
467		887		951
468		370		237
469		451		139
470		718		791
471		225		577
472		620		858
473		20		28
474		334		297
475		501		691
476		519		595
477		887		753
478		1		466
479		799		18
480		109		833
481		648		593
482		492		637
483		105		202
484		374		862
485		609		359
486		722		180
487		626		411
488		249		904
489		936		338
490		570		23
491		360		414
492		687		182
493		580		608
494		941		944
495		202		958
496		876		925
497		840		44
498		825		862
499		567		434
500		60		675
501		528		615
502		583		3
503		504		448
504		937		624
505		80		102
506		838		635
507		613		313
508		248		640
509		387		993
510		213		469
511		858		359
512		372		369
513		142		289
514		519		998
515		182		465
516		508		860
517		515		207
518		909		137
519		272		615
520		277		113
521		420		703
522		203		543
523		86		225
524		48		687
525		177		671
526		185		112
527		498		270
528		892		898
529		779		70
530		150		749
531		533		208
532		372		139
533		57		100
534		580		106
535		221		812
536		471		740
537		146		39
538		249		744
539		667		608
540		797		256
541		900		810
542		104		322
543		21		37
544		860		989
545		362		328
546		914		934
547		127		609
548		631		189
549		168		661
550		103		19
551		912		565
552		12		621
553		478		88
554		890		616
555		436		424
556		391		561
557		733		770
558		841		397
559		654		304
560		574		867
561		766		932
562		494		488
563		752		177
564		287		229
565		433		717
566		212		629
567		889		167
568		55		827
569		760		84
570		817		384
571		930		466
572		444		766
573		272		580
574		37		279
575		602		279
576		757		241
577		254		683
578		487		459
579		563		720
580		273		163
581		617		290
582		364		805
583		416		477
584		835		439
585		410		661
586		345		921
587		379		823
588		649		46
589		244		462
590		915		233
591		293		467
592		153		568
593		402		312
594		318		11
595		48		610
596		939		175
597		903		276
598		241		999
599		85		649
600		667		551
601		371		383
602		856		682
603		525		618
604		621		594
605		449		779
606		569		698
607		927		940
608		891		314
609		518		957
610		589		159
611		859		783
612		718		931
613		705		296
614		651		309
615		256		402
616		635		475
617		211		749
618		220		33
619		140		333
620		7		548
621		310		145
622		615		693
623		236		65
624		665		636
625		430		472
626		679		89
627		787		676
628		362		576
629		910		371
630		673		214
631		273		19
632		796		270
633		21		184
634		273		661
635		669		691
636		666		63
637		225		783
638		54		94
639		464		510
640		499		495
641		545		121
642		86		783
643		186		353
644		600		273
645		81		248
646		567		776
647		199		554
648		738		478
649		523		49
650		627		161
651		532		769
652		246		306
653		269		376
654		401		684
655		497		506
656		889		541
657		842		95
658		933		390
659		343		380
660		635		663
661		651		813
662		817		438
663		926		149
664		23		181
665		58		367
666		173		714
667		932		680
668		58		130
669		96		805
670		54		92
671		384		582
672		411		967
673		480		517
674		830		916
675		814		152
676		648		606
677		884		879
678		76		21
679		267		250
680		930		622
681		393		95
682		372		144
683		385		572
684		50		195
685		324		347
686		428		539
687		55		832
688		410		652
689		538		441
690		293		477
691		135		627
692		296		769
693		70		457
694		179		199
695		713		67
696		578		376
697		75		916
698		15		599
699		187		949
700		481		852
701		754		217
702		375		415
703		157		381
704		811		283
705		772		852
706		180		307
707		911		531
708		52		977
709		866		491
710		233		23
711		730		173
712		695		917
713		70		114
714		463		661
715		511		555
716		249		988
717		314		86
718		206		433
719		823		450
720		460		970
721		512		665
722		12		17
723		380		686
724		421		125
725		312		853
726		20		661
727		58		908
728		645		50
729		918		708
730		905		708
731		403		226
732		17		182
733		798		765
734		123		214
735		4		763
736		632		364
737		114		729
738		44		71
739		850		944
740		936		534
741		769		817
742		946		392
743		659		907
744		212		8
745		890		640
746		706		287
747		633		365
748		31		290
749		835		521
750		893		435
751		775		402
752		126		599
753		60		820
754		199		47
755		656		460
756		550		329
757		876		118
758		794		350
759		528		904
760		110		298
761		284		523
762		405		800
763		899		405
764		851		916
765		25		291
766		609		212
767		343		218
768		60		26
769		352		385
770		629		164
771		750		478
772		538		325
773		689		160
774		422		312
775		326		399
776		916		173
777		311		634
778		213		495
779		223		345
780		672		877
781		889		207
782		494		718
783		482		362
784		583		275
785		174		62
786		263		232
787		177		485
788		811		348
789		450		274
790		861		167
791		596		720
792		451		843
793		416		446
794		569		2
795		352		481
796		63		272
797		774		804
798		940		297
799		894		75
800		369		191
801		180		896
802		548		702
803		483		588
804		143		500
805		922		725
806		468		392
807		699		966
808		141		791
809		117		894
810		187		330
811		401		408
812		911		886
813		64		809
814		167		617
815		711		370
816		917		367
817		651		651
818		759		874
819		864		664
820		188		309
821		487		970
822		229		374
823		379		591
824		104		985
825		460		519
826		856		603
827		872		551
828		338		43
829		499		883
830		922		457
831		233		86
832		351		144
833		493		498
834		901		430
835		170		625
836		676		842
837		561		607
838		296		347
839		598		822
840		270		138
841		110		853
842		240		530
843		136		366
844		130		292
845		156		883
846		373		775
847		136		99
848		14		611
849		587		270
850		148		903
851		89		739
852		314		914
853		178		223
854		605		398
855		748		180
856		99		448
857		763		93
858		27		465
859		186		875
860		655		186
861		87		801
862		217		579
863		423		846
864		834		337
865		488		266
866		749		938
867		628		43
868		629		28
869		402		10
870		261		257
871		43		754
872		32		124
873		732		104
874		627		141
875		547		396
876		807		767
877		863		90
878		818		791
879		25		61
880		255		641
881		279		180
882		437		90
883		221		141
884		674		496
885		920		419
886		548		770
887		872		722
888		322		327
889		916		681
890		334		613
891		13		550
892		854		23
893		787		137
894		29		650
895		488		577
896		51		321
897		560		437
898		354		972
899		529		196
900		927		843
901		544		505
902		21		366
903		255		240
904		360		761
905		782		814
906		906		371
907		157		46
908		481		20
909		131		992
910		511		573
911		447		459
912		470		928
913		667		65
914		532		367
915		82		142
916		447		815
917		508		577
918		313		120
919		227		350
920		855		817
921		820		897
922		90		701
923		872		102
924		859		243
925		695		635
926		466		293
927		650		873
928		338		753
929		404		85
930		619		384
931		691		272
932		508		434
933		778		555
934		882		224
935		806		598
936		541		692
937		201		46
938		939		795
939		86		760
940		680		722
941		504		246
942		109		456
943		327		805
944		247		840
945		653		184
946		41		770
947		142		380
948		68		205
949		338		81
950		410		245
951		381		94
952		581		8
953		68		518
954		597		961
955		687		628
956		512		170
957		56		669
958		386		762
959		376		487
960		373		448
961		417		714
962		801		392
963		788		358
964		353		851
965		700		732
966		155		339
967		14		512
968		558		931
969		186		498
970		228		620
971		252		348
972		340		848
973		876		678
974		517		349
975		179		771
976		315		113
977		729		958
978		774		230
979		620		391
980		221		634
981		551		216
982		149		39
983		699		823
984		530		101
985		902		632
986		169		47
987		925		123
988		687		229
989		763		715
990		847		678
991		839		13
992		93		592
993		742		395
994		463		378
995		691		438
996		295		506
997		604		236
998		96		527
999		801		298
1000		89		649
1001		735		232
1002		535		158
1003		378		724
1004		543		538
1005		890		683
1006		48		321
1007		380		399
1008		208		118
1009		188		909
1010		939		46
1011		536		813
1012		336		962
1013		198		365
1014		932		299
1015		908		36
1016		588		185
1017		125		278
1018		611		721
1019		905		216
1020		275		8
1021		213		885
1022		261		765
1023		56		411
1024		578		472
1025		323		840
1026		706		560
1027		465		335
1028		866		182
1029		142		903
1030		362		766
1031		537		435
1032		569		596
1033		589		681
1034		913		882
1035		383		965
1036		671		563
1037		500		821
1038		56		75
1039		496		361
1040		207		855
1041		80		459
1042		842		623
1043		163		916
1044		596		892
1045		872		548
1046		673		656
1047		426		397
1048		838		723
1049		874		545
1050		180		638
1051		253		900
1052		151		932
1053		801		921
1054		579		437
1055		202		66
1056		812		8
1057		309		178
1058		645		789
1059		35		767
1060		450		30
1061		501		198
1062		416		137
1063		190		711
1064		783		681
1065		694		909
1066		725		100
1067		885		984
1068		856		532
1069		744		16
1070		748		150
1071		848		435
1072		347		161
1073		146		867
1074		590		258
1075		418		133
1076		934		551
1077		117		414
1078		773		905
1079		322		405
1080		160		541
1081		397		474
1082		235		26
1083		632		273
1084		603		323
1085		425		666
1086		212		157
1087		692		675
1088		928		284
1089		145		591
1090		431		814
1091		471		822
1092		79		360
1093		830		691
1094		808		354
1095		533		338
1096		658		649
1097		349		876
1098		477		22
1099		461		593
1100		34		217
1101		69		564
1102		186		986
1103		107		293
1104		910		304
1105		933		817
1106		95		885
1107		125		205
1108		136		641
1109		529		453
1110		598		941
1111		518		929
1112		89		100
1113		491		414
1114		486		545
1115		718		596
1116		662		137
1117		924		865
1118		218		809
1119		351		359
1120		860		689
1121		422		209
1122		576		485
1123		640		955
1124		37		58
1125		27		320
1126		500		26
1127		637		634
1128		486		941
1129		446		116
1130		924		960
1131		175		234
1132		683		491
1133		519		389
1134		476		650
1135		493		977
1136		928		388
1137		840		834
1138		360		272
1139		199		36
1140		32		25
1141		155		578
1142		99		295
1143		181		734
1144		9		229
1145		750		880
1146		335		217
1147		779		495
1148		113		432
1149		252		891
1150		405		647
1151		546		343
1152		739		569
1153		641		479
1154		338		21
1155		215		250
1156		853		436
1157		34		447
1158		601		604
1159		719		547
1160		643		37
1161		730		327
1162		229		383
1163		1		191
1164		342		597
1165		594		51
1166		125		581
1167		678		159
1168		737		148
1169		306		72
1170		793		354
1171		916		427
1172		806		670
1173		141		809
1174		538		129
1175		686		953
1176		447		389
1177		123		750
1178		945		168
1179		385		702
1180		836		899
1181		246		221
1182		379		292
1183		48		484
1184		948		51
1185		892		1
1186		675		539
1187		15		695
1188		17		379
1189		194		9
1190		516		430
1191		351		394
1192		860		849
1193		249		838
1194		97		604
1195		55		171
1196		37		938
1197		833		211
1198		292		320
1199		928		617
1200		317		954
