nodeID		X position	Y position
460		517		498
461		735		541
462		178		123
463		713		576
464		14		337
465		553		736
466		276		135
467		346		462
468		260		572
469		413		51
470		523		769
471		181		690
472		275		101
473		506		33
474		504		608
475		497		774
476		450		246
477		185		656
478		598		52
479		252		217
480		736		262
481		240		54
482		632		12
483		120		43
484		690		646
485		673		22
486		192		233
487		423		402
488		243		211
489		122		322
490		593		204
491		740		390
492		444		526
493		324		3
494		97		439
495		421		498
496		628		253
497		253		189
498		326		208
499		22		60
500		420		287
501		720		258
502		681		685
503		645		110
504		227		528
505		343		312
506		597		454
507		647		498
508		579		251
509		283		665
510		86		293
511		552		236
512		130		86
513		164		706
514		450		104
515		270		183
516		393		312
517		335		688
518		101		455
519		36		7
520		129		180
521		736		254
522		273		202
523		574		105
524		226		685
525		679		340
526		55		250
527		624		784
528		101		502
529		660		68
530		366		560
531		234		215
532		282		468
533		413		59
534		254		9
535		678		130
536		452		141
537		114		168
538		640		575
539		405		682
540		109		642
541		253		430
542		373		606
543		332		278
544		127		448
545		365		582
546		313		637
547		310		162
548		737		672
549		537		95
550		456		490
551		439		791
552		427		169
553		654		570
554		413		392
555		110		699
556		619		559
557		175		428
558		613		294
559		20		333
560		584		567
561		141		243
562		667		223
563		230		18
564		16		426
565		654		534
566		718		6
567		641		761
568		453		336
569		33		70
570		319		679
571		682		215
572		313		459
573		673		540
574		291		381
575		118		225
576		393		286
577		472		22
578		255		681
579		379		53
580		723		347
581		709		159
582		252		328
583		636		689
584		405		300
585		605		321
586		652		737
587		22		441
588		38		752
589		469		525
590		182		357
591		210		84
592		386		150
593		150		436
594		658		269
595		291		597
596		74		565
597		78		722
598		272		45
599		613		337
600		389		687
601		221		196
602		721		617
603		422		26
604		682		560
605		715		635
606		261		316
607		715		250
608		128		286
609		209		316
610		408		106
611		711		510
612		569		722
613		564		248
614		73		175
615		474		473
616		175		182
617		663		667
618		533		468
619		333		298
620		738		119
621		498		237
622		261		374
623		81		391
624		158		337
625		365		516
626		233		605
627		413		314
628		66		122
629		595		755
630		579		735
631		395		469
632		325		186
633		333		142
634		411		97
635		162		315
636		53		709
637		583		648
638		426		600
639		26		235
640		497		113
641		329		57
642		246		530
643		506		734
644		212		563
645		468		677
646		40		93
647		80		555
648		131		11
649		248		657
650		631		277
651		596		69
652		572		64
653		420		551
654		570		62
655		486		590
656		269		758
657		367		131
658		506		47
659		314		225
660		443		301
661		468		547
662		25		643
663		629		294
664		48		11
665		112		12
666		289		717
667		346		483
668		539		237
669		12		72
670		84		257
671		731		500
672		513		379
673		367		752
674		272		76
675		373		506
676		430		307
677		694		740
678		739		435
679		423		33
680		198		125
681		369		506
682		117		344
683		271		64
684		296		245
685		669		489
686		549		228
687		123		309
688		434		22
689		209		25
690		435		758
691		367		222
692		65		340
693		483		377
694		647		233
695		363		620
696		182		681
697		524		275
698		229		438
699		384		74
700		41		365
