nodeID		X position	Y position
895		85		867
896		224		956
897		457		1125
898		653		679
899		168		984
900		661		883
901		18		938
902		643		26
903		377		245
904		219		349
905		706		238
906		424		276
907		65		808
908		553		242
909		942		932
910		183		1028
911		53		137
912		975		745
913		330		352
914		870		1146
915		236		4
916		344		1076
917		596		401
918		674		948
919		360		335
920		953		697
921		793		291
922		505		349
923		1145		628
924		177		399
925		87		842
926		318		156
927		780		1126
928		901		359
929		130		274
930		403		837
931		156		1110
932		380		1026
933		430		335
934		30		869
935		616		364
936		255		441
937		315		521
938		546		612
939		142		1039
940		122		738
941		741		1068
942		342		951
943		449		140
944		887		119
945		122		211
946		135		268
947		513		622
948		57		323
949		833		571
950		604		930
951		235		918
952		1119		286
953		35		1052
954		835		44
955		1100		150
956		934		1159
957		975		271
958		20		19
959		205		1182
960		245		608
961		380		1092
962		825		831
963		764		840
964		540		34
965		586		143
966		166		58
967		73		493
968		965		873
969		1041		11
970		302		42
971		41		169
972		397		460
973		838		81
974		275		328
975		1128		505
976		207		1147
977		108		644
978		765		499
979		390		954
980		871		293
981		454		714
982		955		630
983		927		647
984		792		543
985		656		897
986		644		989
987		458		1036
988		1062		803
989		105		652
990		69		230
991		965		344
992		1027		299
993		1133		1109
994		419		524
995		601		977
996		813		1170
997		970		748
998		1044		576
999		257		688
1000		69		141
1001		1121		585
1002		1137		717
1003		169		267
1004		506		508
1005		621		822
1006		30		148
1007		248		328
1008		197		1188
1009		962		848
1010		767		626
1011		926		730
1012		308		774
1013		692		659
1014		677		75
1015		55		403
1016		692		952
1017		1000		806
1018		931		1012
1019		970		1016
1020		478		737
1021		1060		857
1022		659		1040
1023		772		238
1024		20		1039
1025		276		851
1026		874		31
1027		323		1034
1028		18		237
1029		709		1084
1030		18		858
1031		125		414
1032		136		939
1033		835		949
1034		199		248
1035		86		570
1036		1111		352
1037		972		226
1038		546		449
1039		862		1197
1040		34		1116
1041		674		451
1042		278		1065
1043		625		967
1044		188		614
1045		181		666
1046		211		565
1047		765		457
1048		643		906
1049		345		1152
1050		140		934
1051		1		313
1052		457		36
1053		825		7
1054		1091		50
1055		1126		1037
1056		590		565
1057		1140		931
1058		688		414
1059		242		98
1060		678		156
1061		841		335
1062		1125		107
1063		635		245
1064		587		561
1065		716		237
1066		81		102
1067		796		1084
1068		743		915
1069		770		982
1070		124		333
1071		1087		830
1072		382		172
1073		427		1054
1074		243		264
1075		1098		536
1076		331		979
1077		705		565
1078		804		68
1079		121		488
1080		811		912
1081		523		514
1082		418		124
1083		407		437
1084		917		789
1085		131		397
1086		454		774
1087		293		762
1088		660		485
1089		461		332
1090		956		1105
1091		1055		82
1092		1058		1016
1093		449		518
1094		16		360
1095		742		329
1096		1141		842
1097		448		1098
1098		228		635
1099		708		1045
1100		63		986
1101		853		1047
1102		257		1041
1103		1124		816
1104		1015		949
1105		597		223
1106		714		1041
1107		850		796
1108		856		881
1109		942		617
1110		554		745
1111		81		769
1112		1022		21
1113		218		986
1114		210		264
1115		193		752
1116		327		1049
1117		561		467
1118		944		471
1119		878		268
1120		150		254
1121		466		869
1122		175		1107
1123		734		591
1124		235		252
1125		613		996
1126		684		998
1127		256		40
1128		71		278
1129		563		1125
1130		936		570
1131		785		461
1132		1093		285
1133		652		707
1134		992		475
1135		281		592
1136		300		629
1137		24		418
1138		380		125
1139		940		616
1140		390		1145
1141		379		651
1142		202		221
1143		601		978
1144		292		802
1145		111		286
1146		557		723
1147		471		708
1148		260		843
1149		547		452
1150		1010		252
1151		636		837
1152		428		962
1153		145		1185
1154		588		192
1155		1126		278
1156		1028		356
1157		417		524
1158		1122		795
1159		984		726
1160		1095		881
1161		746		906
1162		502		944
1163		626		628
1164		1005		686
1165		496		500
1166		374		1075
1167		419		26
1168		265		943
1169		234		748
1170		1037		1193
1171		424		156
1172		243		444
1173		1097		586
1174		695		1000
1175		192		186
1176		787		246
1177		36		507
1178		1011		1123
1179		947		528
1180		932		625
1181		1075		852
1182		592		461
1183		428		582
1184		267		524
1185		575		1033
1186		693		283
1187		245		1148
1188		854		645
1189		346		8
1190		132		675
1191		437		1078
1192		187		968
1193		424		437
1194		966		140
1195		46		693
1196		671		888
1197		923		535
1198		747		1086
1199		294		618
1200		1021		1135
1201		68		930
1202		737		291
1203		362		4
1204		193		459
1205		327		252
1206		1028		1047
1207		1107		815
1208		289		579
1209		79		910
1210		314		491
1211		477		863
1212		470		423
1213		621		700
1214		991		668
1215		861		786
1216		438		367
1217		790		597
1218		1032		293
1219		1043		655
1220		233		867
1221		78		263
1222		302		272
1223		1018		725
1224		1109		150
1225		387		1165
1226		28		56
1227		901		1093
1228		156		1041
1229		516		1008
1230		157		203
1231		63		1033
1232		44		195
1233		1051		934
1234		764		579
1235		365		141
1236		909		547
1237		109		251
1238		448		982
1239		709		53
1240		1007		336
1241		669		846
1242		911		850
1243		470		1074
1244		237		692
1245		128		1180
1246		998		875
1247		1093		1102
1248		905		810
1249		675		150
1250		102		426
1251		982		283
1252		1136		341
1253		100		994
1254		433		852
1255		790		761
1256		942		7
1257		614		1024
1258		835		957
1259		747		294
1260		886		187
1261		451		826
1262		396		275
1263		185		711
1264		255		106
1265		321		298
1266		873		503
1267		383		815
1268		1107		1189
1269		566		71
1270		799		313
1271		699		323
1272		767		540
1273		190		775
1274		397		710
1275		336		615
1276		660		258
1277		967		301
1278		809		992
1279		581		754
1280		99		538
1281		1010		1078
1282		699		972
1283		121		67
1284		637		874
1285		642		613
1286		816		847
1287		455		473
1288		0		149
1289		237		262
1290		578		455
1291		846		273
1292		629		1057
1293		418		186
1294		615		999
1295		266		379
1296		318		1061
1297		1106		1052
1298		9		822
1299		582		125
1300		266		1059
1301		888		1173
1302		777		862
1303		141		695
1304		1138		928
1305		772		390
1306		620		1069
1307		377		565
1308		803		777
1309		80		1129
1310		873		681
1311		186		1114
1312		879		1070
1313		1083		732
1314		215		935
1315		517		291
1316		152		585
1317		488		709
1318		849		1181
1319		374		954
1320		2		954
1321		938		414
1322		701		17
1323		500		357
1324		257		630
1325		998		398
1326		307		958
1327		165		336
1328		262		240
1329		545		853
1330		307		1184
1331		913		542
1332		545		118
1333		603		986
1334		1075		74
1335		692		1189
1336		541		123
1337		204		672
1338		323		779
1339		1108		718
1340		1092		1073
1341		496		814
1342		280		194
1343		558		204
1344		1121		1090
1345		1121		156
1346		851		88
1347		526		129
1348		757		764
1349		422		1074
1350		226		287
1351		58		632
1352		624		832
1353		656		1047
1354		606		340
1355		373		805
1356		388		1120
1357		774		798
1358		370		370
1359		43		790
1360		1050		236
1361		716		10
1362		75		464
1363		987		683
1364		872		644
1365		49		969
1366		390		633
1367		907		1055
1368		547		779
1369		63		450
1370		802		1180
1371		534		94
1372		592		745
1373		351		198
1374		31		734
1375		216		79
1376		748		57
1377		1007		305
1378		1146		1034
1379		505		206
1380		463		386
1381		974		893
1382		642		973
1383		506		601
1384		182		162
1385		1115		1117
1386		632		488
1387		365		599
1388		789		24
1389		326		812
1390		891		903
1391		952		837
1392		454		632
1393		502		642
1394		300		192
1395		161		618
1396		1066		716
1397		456		954
1398		1119		843
1399		146		134
1400		172		142
1401		1033		1048
1402		800		782
1403		363		887
1404		878		676
1405		971		376
1406		366		328
1407		958		482
1408		575		259
1409		330		1023
1410		452		805
1411		1063		896
1412		898		402
1413		629		983
1414		643		648
1415		36		148
1416		96		96
1417		808		1050
1418		778		134
1419		542		519
1420		887		1097
1421		536		978
1422		1024		712
1423		753		7
1424		1097		419
1425		790		657
1426		480		786
1427		343		848
1428		649		891
1429		1055		859
1430		253		124
1431		366		937
1432		943		185
1433		51		614
1434		465		65
1435		301		576
1436		420		123
1437		448		128
1438		32		2
1439		794		1064
1440		478		812
1441		166		521
1442		158		463
1443		260		942
1444		31		129
1445		1022		187
1446		223		399
1447		798		366
1448		936		671
1449		907		321
1450		190		226
1451		805		912
1452		1001		295
1453		793		545
1454		261		103
1455		457		478
1456		199		380
1457		508		454
1458		411		352
1459		293		760
1460		37		448
1461		183		856
1462		191		728
1463		972		563
1464		175		895
1465		694		1153
1466		794		1141
1467		906		155
1468		835		312
1469		705		548
1470		373		1046
1471		884		1051
1472		721		744
1473		698		525
1474		210		982
1475		451		1059
1476		130		857
1477		129		1041
1478		181		39
1479		555		884
1480		676		638
1481		1052		377
1482		58		779
1483		115		332
1484		600		173
1485		276		569
1486		649		313
1487		265		237
1488		978		706
1489		1092		863
1490		741		1190
1491		814		854
1492		1051		464
1493		518		862
1494		180		190
1495		430		1004
1496		1140		644
1497		1050		812
1498		828		206
1499		736		1046
1500		1146		839
1501		430		418
1502		138		200
1503		939		612
1504		628		30
1505		67		967
1506		809		164
1507		844		1192
1508		269		22
1509		138		328
1510		1109		1172
1511		309		394
1512		1036		35
1513		76		356
1514		82		856
1515		584		329
1516		601		970
1517		118		817
1518		1126		1130
1519		38		263
1520		653		640
1521		323		1081
1522		159		545
1523		71		859
1524		616		901
1525		398		1050
1526		958		1103
1527		1038		220
1528		558		277
1529		98		915
1530		417		914
1531		350		298
1532		671		188
1533		908		490
1534		74		977
1535		459		513
1536		418		959
1537		796		312
1538		197		1042
1539		899		1195
1540		1013		113
1541		132		925
1542		401		1032
1543		675		244
1544		32		14
1545		1108		1021
1546		857		1155
1547		663		138
1548		428		616
1549		52		967
1550		250		367
1551		1084		83
1552		698		712
1553		234		737
1554		461		36
1555		14		935
1556		1148		92
1557		202		137
1558		28		141
1559		710		202
1560		551		910
1561		523		1152
1562		899		144
1563		7		194
1564		732		17
1565		869		746
1566		717		978
1567		859		927
1568		13		927
1569		472		33
1570		916		219
1571		421		330
1572		884		109
1573		43		476
1574		307		542
1575		356		1008
1576		489		612
1577		682		990
1578		976		59
1579		761		967
1580		403		34
1581		659		787
1582		407		554
1583		1009		1196
1584		35		507
1585		859		228
1586		848		171
1587		554		1151
1588		766		400
1589		565		356
1590		980		417
1591		553		970
1592		689		988
1593		157		784
1594		378		526
1595		265		8
1596		648		692
1597		448		1079
1598		1070		974
1599		1041		1076
1600		780		341
1601		427		1174
1602		568		727
1603		21		1196
1604		958		98
1605		103		656
1606		520		538
1607		563		432
1608		424		921
1609		183		168
1610		1033		664
1611		989		510
1612		1143		1094
1613		1075		814
1614		793		1046
1615		526		1069
1616		180		215
1617		232		726
1618		263		1189
1619		153		465
1620		96		500
1621		718		765
1622		763		148
1623		225		395
1624		841		422
1625		532		22
1626		193		821
1627		278		139
1628		590		1127
1629		122		270
1630		477		107
1631		166		273
1632		342		198
1633		546		227
1634		1143		709
1635		53		132
1636		948		600
1637		243		651
1638		1036		1082
1639		551		292
1640		408		979
1641		742		92
1642		132		495
1643		650		316
1644		671		436
1645		731		474
1646		857		428
1647		687		681
1648		54		280
1649		729		227
1650		845		854
1651		1059		148
1652		152		354
1653		744		852
1654		72		384
1655		279		216
1656		576		580
1657		631		9
1658		194		58
1659		605		1061
1660		432		488
1661		1131		1134
1662		283		348
1663		541		1001
1664		620		388
1665		460		298
1666		287		117
1667		1130		776
1668		227		1021
1669		100		593
1670		398		609
1671		426		53
1672		712		55
1673		339		1009
1674		656		588
1675		409		482
1676		752		791
1677		1062		646
1678		389		799
1679		1055		78
1680		26		32
1681		340		761
1682		900		1126
1683		1140		19
1684		1009		355
1685		426		361
1686		1050		1064
1687		927		1046
1688		315		1196
1689		838		955
1690		1122		1118
1691		356		1113
1692		939		92
1693		504		1072
1694		980		840
1695		177		854
1696		430		24
1697		53		280
1698		498		1036
1699		203		492
1700		168		679
1701		755		870
1702		302		43
1703		549		971
1704		757		410
1705		614		513
1706		1112		528
1707		717		154
1708		1112		1021
1709		947		1098
1710		1140		403
1711		982		582
1712		121		255
1713		248		326
1714		265		793
1715		900		146
1716		187		808
1717		399		839
1718		944		1176
1719		382		503
1720		181		893
1721		134		579
1722		573		110
1723		685		88
1724		285		305
1725		674		155
1726		1019		812
1727		274		774
1728		500		1055
1729		105		876
1730		616		155
1731		138		171
1732		188		864
1733		141		414
1734		444		217
1735		431		110
1736		262		113
1737		144		51
1738		988		149
1739		536		630
1740		623		1116
1741		75		825
1742		4		999
1743		30		517
1744		752		799
1745		232		90
1746		142		272
1747		546		691
1748		104		44
1749		491		487
1750		747		999
1751		89		238
1752		42		267
1753		54		115
1754		396		1118
1755		107		609
1756		383		41
1757		372		768
1758		295		948
1759		1099		73
1760		794		878
1761		1052		639
1762		244		80
1763		185		782
1764		1105		212
1765		490		1153
1766		220		1197
1767		475		447
1768		947		1085
1769		613		300
1770		581		1098
1771		319		714
1772		798		115
1773		218		1136
1774		1072		311
1775		358		1043
1776		200		46
1777		923		454
1778		369		411
1779		584		179
1780		579		769
1781		739		1195
1782		558		41
1783		517		954
1784		22		682
1785		130		884
1786		1034		1107
1787		373		66
1788		1064		869
1789		287		741
1790		197		476
1791		1002		718
1792		382		239
1793		824		955
1794		1072		924
1795		403		815
1796		1146		355
1797		883		479
1798		475		214
1799		787		68
1800		785		193
1801		554		1167
1802		483		808
1803		729		845
1804		1061		913
1805		470		167
1806		48		957
1807		466		307
1808		26		71
1809		311		705
1810		444		428
1811		624		653
1812		538		974
1813		376		821
1814		817		124
1815		219		698
1816		584		1193
1817		196		175
1818		381		219
1819		593		742
1820		841		500
1821		894		58
1822		25		941
1823		249		137
1824		887		998
1825		1007		895
1826		1045		666
1827		1104		36
1828		575		1129
1829		657		319
1830		604		594
1831		580		407
1832		942		217
1833		1097		243
1834		949		406
1835		473		169
1836		32		326
1837		306		88
1838		1064		1004
1839		172		669
1840		852		634
1841		771		380
1842		163		309
1843		575		1161
1844		397		623
1845		37		737
1846		1028		1095
1847		256		513
1848		106		1105
1849		381		511
1850		583		46
1851		772		28
1852		139		504
1853		30		332
1854		1123		712
1855		40		637
1856		231		638
1857		82		984
1858		662		621
1859		48		880
1860		1064		562
1861		43		807
1862		304		770
1863		1107		70
1864		541		1109
1865		733		520
1866		913		927
1867		258		843
1868		583		49
1869		564		1094
1870		378		326
1871		275		795
1872		152		547
1873		890		651
1874		174		474
1875		644		141
1876		275		1131
1877		696		863
1878		1077		492
1879		928		509
1880		202		670
1881		1071		383
1882		638		46
1883		574		547
1884		321		135
1885		980		683
1886		538		473
1887		685		848
1888		79		679
1889		233		295
1890		165		992
1891		1081		890
1892		540		894
1893		124		787
1894		716		807
1895		433		833
1896		706		846
1897		636		1133
1898		629		415
1899		1089		814
1900		184		1181
1901		675		34
1902		931		251
1903		39		982
1904		294		772
1905		703		374
1906		868		569
1907		741		585
1908		1097		578
1909		692		687
1910		1063		907
1911		403		1046
1912		398		396
1913		650		770
1914		439		611
1915		601		549
1916		665		280
1917		474		1006
1918		166		312
1919		1044		335
1920		55		1007
1921		1088		552
1922		52		871
1923		772		261
1924		163		670
1925		1130		1076
1926		940		1198
1927		408		782
1928		49		239
1929		445		785
1930		136		766
1931		780		518
1932		601		792
1933		372		364
1934		768		476
1935		773		241
1936		497		122
1937		541		719
1938		594		153
1939		519		930
1940		130		39
1941		957		1151
1942		235		215
1943		86		854
1944		9		195
1945		695		847
1946		727		340
1947		516		257
1948		788		874
1949		94		941
1950		1096		573
1951		873		810
1952		78		1079
1953		237		1170
1954		13		801
1955		29		657
1956		711		752
1957		100		516
1958		967		1147
1959		245		1010
1960		246		526
1961		141		1015
1962		285		185
1963		931		1163
1964		408		324
1965		236		993
1966		531		446
1967		677		68
1968		236		759
1969		1034		544
1970		894		72
1971		1036		566
1972		46		679
1973		424		202
1974		1031		328
1975		528		294
1976		307		914
1977		697		391
1978		204		484
1979		324		662
1980		563		922
