nodeID		X position	Y position
174		727		666
175		740		684
176		725		683
177		743		707
178		738		689
179		743		724
180		725		712
181		549		689
182		304		743
183		633		777
184		18		544
185		378		589
186		116		409
187		83		665
188		253		244
189		600		690
190		373		496
191		322		194
192		168		379
193		536		123
194		345		505
195		484		520
196		500		564
197		124		573
198		672		299
199		553		649
200		426		231
201		405		112
202		665		263
203		300		161
204		712		43
205		533		308
206		173		388
207		721		507
208		737		32
209		270		390
210		15		608
211		490		50
212		283		750
213		696		237
214		627		432
215		346		787
216		636		511
217		668		482
218		383		483
219		623		511
220		149		500
221		101		366
222		555		272
223		726		592
224		351		524
225		687		789
226		602		725
227		542		797
228		337		665
229		704		601
230		270		747
231		243		40
232		590		779
233		745		53
234		76		373
235		715		56
236		313		294
237		351		402
238		177		720
239		509		211
240		459		217
241		510		259
242		437		690
243		525		192
244		456		645
245		620		331
246		370		526
247		355		103
248		61		691
249		188		678
250		471		373
251		680		345
252		725		36
253		242		30
254		427		599
255		679		658
256		282		718
257		307		509
258		211		745
259		197		406
260		73		486
261		322		63
262		127		184
263		108		268
264		151		526
265		14		427
266		164		600
267		122		163
268		734		17
269		386		618
270		371		488
271		38		758
272		182		395
273		610		778
274		728		81
275		133		264
276		142		607
277		598		511
278		534		687
279		676		274
280		106		750
281		92		144
282		481		44
283		396		632
284		84		56
285		59		697
286		310		719
287		451		504
288		722		64
289		57		91
290		279		475
291		223		706
292		504		667
293		521		283
294		74		203
295		677		515
296		689		122
297		631		675
298		423		288
299		300		182
300		33		672
301		190		552
302		282		499
303		472		767
304		55		433
305		249		534
306		637		473
307		607		129
308		650		513
309		441		539
310		150		433
311		480		591
312		432		719
313		692		33
314		229		405
315		383		381
316		357		747
317		181		763
318		59		96
319		222		458
320		280		67
321		323		704
322		692		333
323		552		795
324		271		539
325		312		404
326		407		429
327		327		544
328		507		582
329		427		457
330		435		528
331		506		178
332		478		152
333		156		457
334		463		472
335		444		20
336		140		633
337		511		78
338		193		136
339		705		746
340		14		747
341		52		757
342		409		372
343		716		347
344		230		266
345		523		333
346		378		616
347		223		786
348		583		181
349		582		587
350		743		303
351		263		485
352		274		632
353		269		26
354		497		225
355		88		358
356		169		742
357		302		223
358		21		124
359		523		413
360		622		151
361		512		672
362		66		738
363		647		727
364		689		716
365		587		74
366		255		487
367		177		267
368		399		209
369		143		399
370		454		690
371		35		450
372		481		532
373		175		124
374		343		676
375		183		434
376		473		149
377		85		377
378		557		59
379		150		129
380		645		2
381		579		168
382		530		1
383		564		41
384		625		278
385		91		756
386		706		498
387		635		170
388		526		678
389		628		408
390		150		370
391		14		541
392		87		646
393		589		105
394		211		479
395		164		364
396		315		331
397		191		237
398		25		335
399		553		415
400		517		192
401		602		593
402		326		477
403		728		126
404		272		253
405		527		513
406		16		353
407		19		799
408		163		35
409		346		79
410		117		298
411		684		258
412		144		759
413		521		594
414		679		619
415		275		109
416		32		219
417		453		498
418		740		331
419		159		713
420		640		44
421		210		685
422		436		503
423		454		256
424		294		314
425		456		601
426		359		624
427		464		319
428		595		384
429		18		33
430		235		96
431		486		759
432		82		595
433		448		703
434		680		315
435		517		511
436		696		733
437		543		154
438		335		374
439		705		151
440		274		756
441		307		665
442		563		640
443		2		474
444		461		17
445		661		188
446		106		161
447		697		73
448		473		724
449		427		568
450		112		69
451		90		361
452		650		643
453		682		340
454		243		1
455		31		780
456		668		240
457		379		218
458		96		7
459		612		730
460		616		440
461		464		296
462		316		214
463		669		207
464		278		121
465		576		624
466		422		732
467		411		161
468		725		611
469		126		118
470		616		622
471		570		695
472		558		305
473		1		302
474		681		321
475		679		78
476		637		0
477		598		111
478		69		130
479		603		43
480		648		675
481		302		25
482		489		495
483		642		398
484		41		715
485		404		626
486		710		605
487		212		565
488		168		129
489		531		582
490		409		376
491		521		571
492		309		286
493		330		41
494		358		118
495		15		581
496		506		311
497		482		473
498		424		433
499		13		542
500		356		54
501		584		238
502		267		468
503		472		265
504		114		460
505		302		144
506		477		248
507		145		772
508		554		674
509		586		286
510		46		789
511		359		276
512		101		123
513		650		113
514		637		351
515		62		725
516		451		390
517		262		684
518		75		263
519		494		179
520		467		339
521		240		699
522		509		491
523		1		779
524		69		289
525		574		247
526		540		177
527		155		718
528		638		668
529		126		220
530		713		675
531		521		208
532		621		103
533		133		785
534		474		519
535		612		483
536		6		669
537		492		105
538		51		386
539		227		402
540		375		189
541		225		349
542		734		506
543		50		8
544		154		573
545		634		37
546		350		419
547		249		297
548		617		236
549		486		239
550		416		568
551		284		406
552		149		646
553		241		519
554		448		424
555		89		183
556		389		307
557		187		511
558		575		620
559		564		109
560		638		331
561		500		633
562		478		18
563		228		627
564		21		52
565		644		717
566		273		221
567		349		640
568		83		308
569		324		391
570		532		114
571		39		452
572		357		184
573		517		148
574		302		347
575		601		368
576		350		400
577		452		168
578		266		243
579		10		618
580		678		530
581		464		106
582		345		419
583		206		135
584		325		463
585		239		722
586		746		757
587		36		596
588		167		636
589		684		355
590		82		216
591		624		66
592		565		479
593		67		82
594		494		665
595		518		425
596		145		215
597		334		377
598		290		109
599		71		757
600		97		501
601		15		189
602		333		124
603		473		515
604		664		337
605		312		119
606		568		210
607		39		596
608		139		234
609		17		511
610		741		533
611		496		642
612		492		93
613		240		737
614		628		460
615		412		225
616		514		438
617		404		459
618		520		543
619		125		115
620		459		331
621		309		178
622		461		794
623		561		8
624		382		249
625		569		210
626		324		375
627		247		195
628		621		540
629		511		399
630		494		428
631		448		197
632		272		550
633		66		580
634		209		669
635		454		472
636		429		759
637		52		112
638		449		431
639		39		217
640		748		199
641		462		635
642		541		103
643		703		270
644		575		75
645		325		619
646		67		391
647		403		367
648		518		58
649		255		263
650		288		436
651		360		409
652		535		417
653		17		231
654		581		469
655		693		520
656		710		675
657		468		187
658		744		402
659		49		166
660		43		685
661		515		253
662		200		258
663		747		436
664		547		49
665		509		677
666		633		37
667		312		645
668		378		401
669		459		488
670		455		109
671		125		800
672		318		707
673		204		620
674		21		538
675		95		715
676		225		243
677		14		130
678		737		273
679		520		690
680		419		700
681		712		231
682		105		289
683		276		450
684		327		97
685		109		183
686		716		51
687		308		72
688		203		168
689		195		53
690		193		257
691		465		131
692		657		599
693		158		499
694		504		427
695		512		256
696		22		631
697		158		686
698		675		11
699		659		188
700		19		28
701		476		443
702		251		380
703		286		270
704		450		498
705		187		33
706		7		508
707		663		494
708		330		656
709		7		159
710		502		389
711		76		741
712		15		175
713		731		23
714		491		757
715		61		303
716		420		392
717		231		287
718		112		130
719		474		52
720		42		705
721		84		508
722		10		391
723		256		391
724		686		668
725		277		606
726		343		160
727		319		187
728		135		435
729		168		522
730		434		554
731		327		150
732		77		119
733		451		339
734		158		269
735		232		267
736		221		712
737		513		411
738		106		793
739		562		746
740		375		351
741		720		284
742		128		73
743		162		647
744		327		6
745		109		610
746		748		238
747		374		544
748		554		434
749		497		138
750		354		787
751		668		750
752		566		480
753		6		137
754		691		168
755		152		665
756		688		114
757		682		407
758		65		284
759		277		612
760		361		146
761		478		538
762		477		246
763		490		558
764		247		130
765		77		26
766		218		185
767		144		392
768		671		14
769		441		521
770		582		211
771		286		717
772		500		335
773		44		666
774		476		481
775		90		102
776		217		333
777		48		51
778		461		696
779		655		509
780		567		444
781		740		789
782		687		64
783		270		275
784		522		743
785		482		220
786		19		187
787		226		454
788		385		50
789		528		246
790		294		754
791		26		531
792		639		232
793		558		648
794		716		505
795		540		787
796		318		322
797		76		739
798		564		755
799		103		465
800		500		422
801		261		516
802		292		271
803		47		90
804		3		448
805		270		83
806		251		800
807		13		764
808		704		204
809		534		44
810		619		674
811		627		700
812		12		280
813		324		307
814		636		592
815		257		304
816		438		633
817		257		291
818		739		611
819		267		352
820		524		499
821		560		610
822		440		793
823		47		255
824		630		724
825		346		257
826		33		129
827		341		65
828		173		77
829		140		800
830		114		787
831		289		232
832		376		599
833		543		619
834		623		591
835		340		369
836		521		746
837		224		151
838		128		658
839		370		648
840		91		706
841		147		322
842		56		681
843		105		381
844		599		311
845		206		546
846		8		412
847		8		692
848		557		382
849		229		100
850		69		292
851		538		587
852		450		170
853		494		313
854		566		430
855		355		387
856		462		562
857		248		154
858		24		465
859		221		312
860		163		748
861		429		498
862		313		33
863		224		386
864		309		159
865		266		107
866		621		203
867		69		508
868		41		270
869		137		594
870		309		44
871		564		759
872		706		14
873		369		36
874		135		644
875		682		127
876		384		393
877		125		375
878		576		479
879		686		58
880		471		2
881		454		636
882		380		341
883		268		150
884		537		34
885		513		717
886		80		492
887		683		509
888		359		503
889		15		546
890		510		237
891		606		612
892		358		698
893		75		703
894		639		504
895		274		456
896		31		97
897		187		227
898		550		401
899		286		335
900		389		24
