nodeID		X position	Y position
1075		604		1052
1076		90		587
1077		1129		907
1078		706		776
1079		801		148
1080		431		577
1081		877		178
1082		113		952
1083		927		254
1084		1115		316
1085		1056		386
1086		721		229
1087		383		2
1088		1065		835
1089		166		549
1090		594		1138
1091		1029		644
1092		241		820
1093		1096		661
1094		306		1188
1095		304		779
1096		955		49
1097		577		83
1098		23		1109
1099		269		138
1100		180		425
1101		720		1075
1102		1072		29
1103		326		279
1104		153		100
1105		137		969
1106		745		234
1107		198		1111
1108		1007		986
1109		489		976
1110		398		756
1111		750		12
1112		1055		86
1113		732		33
1114		1046		728
1115		188		1012
1116		421		744
1117		236		1163
1118		630		810
1119		811		980
1120		1006		1182
1121		760		983
1122		613		1024
1123		806		1015
1124		1077		50
1125		394		1187
1126		1138		581
1127		472		130
1128		995		1046
1129		372		1087
1130		968		647
1131		545		936
1132		383		230
1133		305		811
1134		110		887
1135		1079		32
1136		556		917
1137		975		679
1138		543		788
1139		434		498
1140		470		742
1141		1124		59
1142		354		1159
1143		772		189
1144		673		188
1145		135		305
1146		949		594
1147		726		933
1148		541		1104
1149		808		1170
1150		198		534
1151		1006		367
1152		514		250
1153		780		98
1154		258		664
1155		273		422
1156		73		472
1157		1024		947
1158		397		835
1159		179		1170
1160		805		259
1161		995		705
1162		421		715
1163		195		681
1164		446		768
1165		344		75
1166		315		114
1167		72		1189
1168		8		470
1169		1016		947
1170		554		322
1171		400		664
1172		442		416
1173		603		631
1174		145		611
1175		151		663
1176		633		1087
1177		894		284
1178		995		545
1179		832		419
1180		1024		568
1181		140		293
1182		1048		64
1183		604		1043
1184		692		283
1185		89		598
1186		1052		544
1187		414		620
1188		617		890
1189		702		1000
1190		655		361
1191		1115		66
1192		180		602
1193		406		933
1194		809		52
1195		1105		1102
1196		1128		474
1197		97		937
1198		567		1076
1199		493		751
1200		998		963
1201		228		316
1202		704		988
1203		1142		65
1204		416		314
1205		836		452
1206		703		52
1207		129		649
1208		840		1019
1209		478		1066
1210		865		822
1211		795		302
1212		479		277
1213		491		388
1214		506		150
1215		602		654
1216		690		865
1217		1143		1151
1218		178		540
1219		124		873
1220		1118		194
1221		893		952
1222		141		403
1223		670		621
1224		280		775
1225		178		591
1226		304		407
1227		268		934
1228		679		275
1229		229		235
1230		638		364
1231		723		271
1232		440		568
1233		622		843
1234		623		906
1235		640		494
1236		695		998
1237		1138		114
1238		451		167
1239		545		471
1240		346		1049
1241		99		400
1242		582		900
1243		54		644
1244		751		766
1245		379		136
1246		154		1110
1247		680		880
1248		1059		814
1249		869		859
1250		307		618
1251		939		535
1252		877		273
1253		463		320
1254		235		572
1255		1129		545
1256		305		606
1257		14		476
1258		185		1039
1259		717		22
1260		1049		1010
1261		1		38
1262		513		1168
1263		462		873
1264		779		627
1265		1018		1075
1266		832		687
1267		1090		405
1268		132		195
1269		1076		981
1270		320		355
1271		384		546
1272		797		954
1273		671		926
1274		424		1021
1275		644		1075
1276		1046		92
1277		319		535
1278		210		434
1279		685		226
1280		905		398
1281		23		112
1282		366		834
1283		94		930
1284		47		359
1285		323		772
1286		357		50
1287		436		897
1288		350		339
1289		936		949
1290		282		434
1291		595		525
1292		1040		862
1293		632		447
1294		562		938
1295		940		669
1296		120		855
1297		22		665
1298		962		513
1299		1027		50
1300		180		526
1301		562		723
1302		1030		443
1303		39		858
1304		651		1116
1305		559		389
1306		968		661
1307		260		796
1308		912		849
1309		572		267
1310		556		502
1311		849		371
1312		778		1176
1313		720		751
1314		687		292
1315		785		210
1316		825		457
1317		487		104
1318		739		511
1319		877		587
1320		722		1001
1321		305		922
1322		767		593
1323		43		1088
1324		858		1010
1325		786		611
1326		811		120
1327		156		960
1328		909		194
1329		453		220
1330		386		475
1331		941		628
1332		289		239
1333		910		21
1334		663		1027
1335		752		962
1336		406		453
1337		675		1090
1338		789		921
1339		936		639
1340		703		579
1341		1102		1188
1342		217		3
1343		468		162
1344		424		333
1345		228		1107
1346		238		932
1347		249		560
1348		1065		481
1349		718		844
1350		206		276
1351		991		1017
1352		325		954
1353		334		1101
1354		919		864
1355		647		786
1356		498		839
1357		22		289
1358		439		791
1359		1086		1061
1360		655		416
1361		875		936
1362		435		72
1363		475		845
1364		762		1094
1365		283		149
1366		1044		394
1367		657		503
1368		816		890
1369		1085		775
1370		463		416
1371		962		325
1372		1115		332
1373		424		780
1374		818		458
1375		879		938
1376		351		971
1377		706		620
1378		501		837
1379		572		815
1380		69		954
1381		435		787
1382		734		336
1383		722		72
1384		104		1048
1385		640		737
1386		313		504
1387		848		1008
1388		165		846
1389		410		1031
1390		622		1174
1391		1132		893
1392		103		806
1393		151		1019
1394		484		938
1395		163		182
1396		495		478
1397		1146		69
1398		849		683
1399		1041		236
1400		679		661
1401		1001		23
1402		821		248
1403		32		165
1404		759		51
1405		203		900
1406		792		216
1407		867		344
1408		261		615
1409		569		881
1410		402		1083
1411		99		757
1412		288		249
1413		549		401
1414		1147		555
1415		951		178
1416		664		504
1417		586		1055
1418		525		743
1419		531		1169
1420		959		1099
1421		359		1055
1422		1091		942
1423		375		808
1424		208		53
1425		844		463
1426		757		171
1427		796		267
1428		898		1012
1429		514		372
1430		758		521
1431		1102		146
1432		748		1174
1433		1040		362
1434		185		753
1435		480		1083
1436		882		446
1437		104		571
1438		60		1138
1439		25		59
1440		747		483
1441		232		991
1442		316		96
1443		960		80
1444		472		253
1445		1074		62
1446		528		204
1447		474		422
1448		57		1032
1449		936		786
1450		1131		498
1451		390		774
1452		831		893
1453		788		1052
1454		766		202
1455		857		209
1456		1118		524
1457		71		1076
1458		32		604
1459		13		920
1460		869		84
1461		850		19
1462		41		1023
1463		1019		989
1464		330		662
1465		415		311
1466		1130		452
1467		850		646
1468		182		942
1469		687		107
1470		1097		371
1471		1139		650
1472		873		503
1473		962		479
1474		871		154
1475		902		970
1476		176		719
1477		28		399
1478		0		186
1479		724		145
1480		634		992
1481		501		474
1482		813		999
1483		865		441
1484		286		296
1485		706		440
1486		1124		349
1487		915		990
1488		939		910
1489		992		111
1490		236		537
1491		904		168
1492		155		655
1493		320		285
1494		1079		298
1495		587		349
1496		265		1051
1497		340		878
1498		189		540
1499		624		117
1500		418		706
1501		1020		75
1502		336		637
1503		949		876
1504		680		174
1505		918		328
1506		695		541
1507		311		376
1508		1045		271
1509		917		1108
1510		985		794
1511		496		1177
1512		446		894
1513		4		393
1514		893		304
1515		989		355
1516		124		663
1517		1030		1110
1518		447		967
1519		292		672
1520		923		834
1521		725		916
1522		148		62
1523		556		1092
1524		464		972
1525		833		648
1526		250		663
1527		496		1042
1528		967		916
1529		580		240
1530		534		58
1531		645		329
1532		284		363
1533		513		788
1534		847		285
1535		1051		102
1536		976		624
1537		217		587
1538		463		793
1539		978		1167
1540		891		1063
1541		10		74
1542		1118		869
1543		75		797
1544		694		1159
1545		1146		226
1546		648		161
1547		54		794
1548		894		2
1549		725		79
1550		807		710
1551		772		1148
1552		965		187
1553		131		404
1554		587		559
1555		908		517
1556		394		735
1557		511		842
1558		1125		226
1559		30		992
1560		976		123
1561		646		1127
1562		444		883
1563		353		141
1564		435		283
1565		1086		929
1566		211		835
1567		1121		348
1568		609		669
1569		424		697
1570		1099		17
1571		990		293
1572		759		178
1573		772		76
1574		671		884
1575		2		495
1576		1133		1097
1577		652		765
1578		207		169
1579		1052		403
1580		1100		529
1581		200		440
1582		529		364
1583		947		620
1584		1127		135
1585		327		204
1586		291		239
1587		751		1006
1588		548		1113
1589		711		509
1590		84		102
1591		984		273
1592		155		508
1593		305		854
1594		792		1198
1595		37		386
1596		672		1089
1597		448		1153
1598		903		116
1599		1008		120
1600		431		238
1601		549		189
1602		383		669
1603		435		281
1604		847		453
1605		664		201
1606		768		879
1607		560		471
1608		111		268
1609		181		1175
1610		41		877
1611		1016		138
1612		95		250
1613		77		410
1614		1044		983
1615		307		642
1616		151		570
1617		1026		149
1618		674		824
1619		321		245
1620		76		84
1621		151		761
1622		653		461
1623		942		412
1624		447		735
1625		172		773
1626		409		993
1627		881		604
1628		499		750
1629		1114		484
1630		548		168
1631		902		757
1632		993		888
1633		411		905
1634		390		654
1635		806		141
1636		966		690
1637		854		145
1638		1043		809
1639		1100		1178
1640		831		724
1641		1096		707
1642		831		1023
1643		642		707
1644		428		523
1645		213		338
1646		128		612
1647		889		275
1648		442		773
1649		1091		1007
1650		472		523
1651		663		113
1652		133		19
1653		742		38
1654		362		358
1655		1145		965
1656		607		239
1657		654		440
1658		169		514
1659		281		947
1660		314		750
1661		749		1120
1662		1023		22
1663		183		1105
1664		252		488
1665		170		492
1666		47		368
1667		487		681
1668		759		463
1669		1100		535
1670		366		715
1671		202		72
1672		493		144
1673		416		585
1674		706		814
1675		411		665
1676		900		553
1677		125		325
1678		955		986
1679		1033		212
1680		104		118
1681		234		210
1682		1060		719
1683		908		521
1684		467		277
1685		648		995
1686		483		821
1687		282		374
1688		837		87
1689		26		343
1690		649		775
1691		571		956
1692		771		80
1693		167		1061
1694		1060		857
1695		699		782
1696		503		255
1697		241		275
1698		281		638
1699		972		912
1700		635		978
1701		824		1068
1702		668		210
1703		109		185
1704		554		920
1705		101		403
1706		434		190
1707		421		377
1708		569		498
1709		775		39
1710		704		668
1711		1076		375
1712		434		290
1713		125		929
1714		109		302
1715		953		607
1716		529		986
1717		587		873
1718		843		388
1719		191		597
1720		486		54
1721		992		381
1722		424		479
1723		295		1123
1724		1118		742
1725		481		102
1726		879		161
1727		683		14
1728		300		118
1729		189		302
1730		20		139
1731		50		959
1732		788		606
1733		935		312
1734		818		536
1735		1107		1198
1736		1107		389
1737		618		183
1738		399		559
1739		6		1142
1740		576		84
1741		1083		1122
1742		849		875
1743		462		938
1744		687		318
1745		1073		254
1746		653		313
1747		1034		1138
1748		25		825
1749		1023		781
1750		373		605
1751		114		416
1752		309		524
1753		720		1043
1754		623		298
1755		637		647
1756		263		1046
1757		758		871
1758		357		656
1759		876		1163
1760		194		433
1761		981		874
1762		786		38
1763		406		174
1764		522		213
1765		896		21
1766		1003		964
1767		288		999
1768		759		944
1769		1074		1060
1770		178		320
1771		454		405
1772		1129		488
1773		907		839
1774		269		1030
1775		125		623
1776		1009		688
1777		196		495
1778		362		503
1779		537		394
1780		152		264
1781		418		364
1782		644		350
1783		188		589
1784		803		754
1785		127		684
1786		971		478
1787		738		362
1788		903		415
1789		1007		419
1790		226		691
1791		20		332
1792		439		1130
1793		1075		1002
1794		357		50
1795		978		222
1796		543		574
1797		425		826
1798		93		157
1799		789		469
1800		711		604
1801		193		314
1802		793		361
1803		504		502
1804		1029		756
1805		315		833
1806		439		809
1807		106		982
1808		60		771
1809		653		1145
1810		569		194
1811		805		3
1812		615		42
1813		384		554
1814		35		1170
1815		803		759
1816		426		1129
1817		1022		995
1818		896		150
1819		591		328
1820		838		761
1821		847		1032
1822		407		926
1823		49		401
1824		1035		164
1825		887		306
1826		214		1162
1827		960		118
1828		747		831
1829		731		701
1830		615		307
1831		850		1098
1832		715		221
1833		485		1142
1834		671		281
1835		850		760
1836		1078		865
1837		866		772
1838		239		316
1839		146		1077
1840		839		710
1841		114		571
1842		94		856
1843		76		986
1844		312		287
1845		1086		831
1846		670		402
1847		946		822
1848		272		1083
1849		275		1014
1850		675		1101
1851		528		177
1852		425		1165
1853		242		622
1854		1077		569
1855		855		1077
1856		1129		1067
1857		533		1057
1858		1027		1029
1859		440		324
1860		140		560
1861		935		453
1862		799		938
1863		162		166
1864		272		734
1865		163		1164
1866		793		629
1867		227		1115
1868		79		200
1869		927		1097
1870		590		947
1871		328		1083
1872		343		1079
1873		37		148
1874		268		609
1875		287		169
1876		98		19
1877		690		67
1878		929		274
1879		456		423
1880		499		822
1881		293		548
1882		331		59
1883		541		1169
1884		912		797
1885		50		96
1886		967		623
1887		327		96
1888		81		593
1889		428		296
1890		831		476
1891		357		195
1892		321		283
1893		543		801
1894		365		460
1895		1009		703
1896		880		73
1897		589		314
1898		181		662
1899		1076		893
1900		578		801
1901		865		274
1902		371		744
1903		947		239
1904		977		1160
1905		391		1163
1906		466		746
1907		826		974
1908		574		568
1909		1061		827
1910		637		702
1911		1126		1177
1912		1054		982
1913		245		695
1914		695		873
1915		920		16
1916		400		281
1917		743		288
1918		849		1154
1919		657		248
1920		1039		211
1921		732		815
1922		893		582
1923		247		714
1924		890		256
1925		975		149
1926		948		116
1927		187		509
1928		846		721
1929		1083		676
1930		411		68
1931		984		370
1932		781		331
1933		240		806
1934		461		585
1935		342		1121
1936		845		325
1937		334		529
1938		316		766
1939		142		1086
1940		339		611
1941		409		99
1942		1024		994
1943		541		148
1944		945		228
1945		195		1086
1946		642		272
1947		1105		40
1948		94		328
1949		328		562
1950		49		764
1951		329		810
1952		3		801
1953		711		852
1954		396		971
1955		452		715
1956		554		1002
1957		546		757
1958		1118		379
1959		575		896
1960		520		1125
1961		154		643
1962		1016		507
1963		92		593
1964		937		1009
1965		567		300
1966		932		752
1967		552		48
1968		691		1119
1969		390		735
1970		341		421
1971		1109		666
1972		1099		279
1973		601		788
1974		811		207
1975		1092		672
1976		714		55
1977		1101		74
1978		1045		43
1979		832		531
1980		988		879
1981		425		372
1982		999		1062
1983		980		1148
1984		673		1087
1985		1079		799
1986		1117		1179
1987		464		841
1988		61		376
1989		165		689
1990		254		429
1991		672		179
1992		551		166
1993		17		577
1994		764		1148
